Zip Code,Status,Latitude,Longitude
N11 2RH,Sale,51.61361,-0.13084
TS23 1AX,Sale,54.59794,-1.29019
DL13 3PX,Sale,54.6747475,-1.8193142
DE3 9YF,Sale,52.9073,-1.52607
ME19 4BE,Sale,51.2692314,0.39686495757575757
BR5 2LG,Sale,51.39621,0.11161
N3 1DB,Sale,51.6014,-0.20119
E2 7NP,Sale,51.52797,-0.0750099
SE6 1ET,Sale,51.43939,-0.0099
BD15 7BN,Sale,53.80583445,-1.82138735
SE9 4HF,Sale,51.42959,0.03663
SR5 2PL,Sale,54.92418,-1.4003
NG2 1NE,Sale,52.9454135,-1.1490299
SE4 2AX,Sale,51.45910895294118,-0.03594202352941177
M35 0EU,Sale,53.50603,-2.15661
S44 6NJ,Sale,53.23392,-1.29542
CT21 5EF,Sale,51.07308,1.09917
M35 0EU,Sale,53.50603,-2.15661
BR3 3RU,Sale,51.3898,-0.04021
WD3 3PN,Sale,51.65157,-0.44869
TW20 8XA,Sale,51.42848835,-0.53304965
RG26 5EL,Sale,51.33935,-1.08824
EH52 6TN,Sale,55.93838,-3.47788
SE23 3XG,Sale,51.43755,-0.06037
CH6 5FJ,Sale,53.23851,-3.12182
NG2 3EF,Sale,52.94547,-1.14165
TN9 2QA,Sale,51.1864599,0.25605
SE1 3EN,Sale,51.4987799,-0.08383
M23 1LH,Sale,53.39402,-2.27441
S63 0RF,Sale,53.54131,-1.32363
B28 8AB,Sale,52.43671995,-1.84655055
SS1 2NE,Sale,51.53993,0.71309
DD4 6LF,Sale,56.46823,-2.9432
SK7 4QG,Sale,53.38133,-2.10883
G41 3JP,Sale,55.82625,-4.28316
KT1 2ER,Sale,51.39987,-0.30525
NG8 4JP,Sale,52.96808377352941,-1.2345374823529411
KT12 2QB,Sale,51.39093,-0.42016
EC2A 1AJ,Sale,51.5214105,-0.0873458
SW16 3BZ,Sale,51.4220339,-0.1195632
BS15 1FR,Sale,51.4631,-2.50686
LS26 0ZL,Sale,53.75694,-1.50165
TQ13 8PE,Sale,50.66090745,-3.76545135
M12 4PJ,Sale,53.45798,-2.19198
BH2 5HL,Sale,50.7153145,-1.8862273
BS2 8XA,Sale,51.46340947777778,-2.5854255555555556
WF1 2ES,Sale,53.70493075142857,-1.50862106
PO13 9RL,Sale,50.81042,-1.16532
N8 9BH,Sale,51.5828,-0.11742
E14 6NF,Sale,51.51269535454546,-0.011359881818181818
S80 4PL,Sale,53.28175,-1.21064
S75 6GJ,Sale,53.58246168181818,-1.5026028515151515
L12 9HQ,Sale,53.42784,-2.88583
M40 3LX,Sale,53.5191532,-2.16928845
NW2 7LD,Sale,51.5653,-0.24554
BD20 5AJ,Sale,53.87929,-1.89053
BN24 5EX,Sale,50.8148399,0.2909
M14 6YW,Sale,53.4392799,-2.21288
BB1 8DF,Sale,53.7590317,-2.495330889285714
HA9 7LT,Sale,51.56238665,-0.3024987
RH11 0UD,Sale,51.11408,-0.227
PO9 5TA,Sale,50.87257,-0.96868
SE9 2RG,Sale,51.45752,0.0829
BB11 5JN,Sale,53.77585,-2.26347
LS10 4SZ,Sale,53.73809,-1.54205
WR11 4UH,Sale,52.1639399,-1.96183
L4 9UW,Sale,53.44298,-2.95319
SR3 1FX,Sale,54.87227,-1.41505
N20 0PP,Sale,51.625394889999995,-0.179711515
EH47 8EJ,Sale,55.84434,-3.64562
M3 5PF,Sale,53.48311,-2.2563
NN17 1GA,Sale,52.48818,-0.68757
M19 3WR,Sale,53.4427,-2.1864
LS8 4ER,Sale,53.81699,-1.51891
RM14 3RX,Sale,51.54668,0.3618199
B15 2ND,Sale,52.4652149,-1.9126202
MK41 8AX,Sale,52.15857,-0.45084
CF62 3ND,Sale,51.38622,-3.33819
B1 1AY,Sale,52.4759175,-1.9055016
L34 0ED,Sale,53.44846,-2.85315
SN25 3BU,Sale,51.58293,-1.79702
CV3 3DB,Sale,52.3863911,-1.4588946
NG1 5LG,Sale,52.95679,-1.15444
SS8 8ND,Sale,51.52048,0.61492
HA3 7PS,Sale,51.59783,-0.32198
BN10 8GF,Sale,50.79848,0.0087
W5 3BH,Sale,51.52857,-0.28917
WN3 6HH,Sale,53.5205,-2.66929
SO14 6TH,Sale,50.92015,-1.39969
BS4 5AP,Sale,51.43069,-2.55389
CO7 6YE,Sale,51.97098,0.97749
EN9 1FN,Sale,51.68544,-0.0121
BT38 9DN,Sale,54.7340201,-5.8280279
E17 9AY,Sale,51.5772199,-0.01357
WA14 3FZ,Sale,53.37091,-2.35717
SE7 8HE,Sale,51.4863799,0.04855
CV6 3AL,Sale,52.42534,-1.52368
SA15 1PT,Sale,51.67559,-4.1496
E2 7AD,Sale,51.5305899,-0.06499
E3 2FW,Sale,51.53698,-0.02363
TS26 0BD,Sale,54.70743,-1.2438499
BL6 7DF,Sale,53.60549507058824,-2.5418062
SE1 2JW,Sale,51.50165,-0.07401
EH11 1BB,Sale,55.93938,-3.21729
NG2 4FD,Sale,52.95046503333333,-1.1263053666666667
DA1 3PW,Sale,51.44665,0.1765799
NW1 0HY,Sale,51.53992,-0.13905
CB1 2QA,Sale,52.20245470909091,0.14082043181818182
BS3 1EZ,Sale,51.440092908333334,-2.608593533333333
HU8 9LJ,Sale,53.78325,-0.28988
ML2 7PR,Sale,55.77635772647059,-3.934619902941176
E16 2LX,Sale,51.50054425,0.0653271
SK15 3GA,Sale,53.49295,-2.03796
LE9 8DG,Sale,52.56489185,-1.34725335
OX29 0RN,Sale,51.79939,-1.53718
NE13 7HJ,Sale,55.04373,-1.63292
PO4 0AD,Sale,50.79437,-1.07118
SS16 4TD,Sale,51.56189,0.49805
OX4 1XZ,Sale,51.74574,-1.23417
LS19 7XF,Sale,53.87108,-1.68074
PO4 0UD,Sale,50.7815299,-1.07896
ME6 5FJ,Sale,51.33654,0.43955
G51 1SR,Sale,55.85187,-4.29863
B20 1DJ,Sale,52.52295341,-1.93205484
HA8 8RS,Sale,51.62721,-0.27531
E7 9BZ,Sale,51.54953,0.01728
LE67 5FY,Sale,52.74144,-1.36539
SE16 7TB,Sale,51.49595,-0.03379
NW8 8AT,Sale,51.52256,-0.16849
LE4 6BG,Sale,52.64745,-1.1229499
HG2 8JR,Sale,53.9864885,-1.5265721
S62 5BJ,Sale,53.46297,-1.33476
DN11 8QN,Sale,53.42487,-1.06497
ST1 4PT,Sale,53.01817,-2.1855
NR4 6LF,Sale,52.60392136969697,1.2837338212121212
LS8 2BA,Sale,53.84735,-1.52315
L24 1WB,Sale,53.34528,-2.86159
KA9 1HQ,Sale,55.50246,-4.6137
WS2 9UU,Sale,52.58478,-2.00527
BS49 4GH,Sale,51.3966,-2.83121
WD6 1PF,Sale,51.66195,-0.27594
WF12 9PS,Sale,53.68668,-1.6315599
LS8 5QD,Sale,53.8125347,-1.5201125
M16 7JB,Sale,53.45694,-2.24913
HP22 7AG,Sale,51.8238,-0.77955
B23 6UE,Sale,52.52799169354839,-1.8408276096774194
NR1 1QN,Sale,52.6240999,1.3010329
NR2 3JL,Sale,52.62408,1.27184
LU3 1RT,Sale,51.89656,-0.43865
SG14 3SP,Sale,51.8577299,-0.11688
B92 9LQ,Sale,52.429154239999995,-1.7737406399999998
BA10 0DY,Sale,51.11345,-2.45476
SK9 2GL,Sale,53.33542,-2.22106
NW6 3DL,Sale,51.54605,-0.18381
OL15 0JJ,Sale,53.64672,-2.08039
HD6 4FE,Sale,53.71924,-1.7754
NW9 5HG,Sale,51.59575,-0.25219
E6 5NR,Sale,51.51036934,0.06614729
LE4 6RW,Sale,52.6522099,-1.10863
KT12 4AF,Sale,51.36258,-0.40916
HU5 4RR,Sale,53.7672,-0.39293
NN17 1XS,Sale,52.49336,-0.69798
CF39 8PW,Sale,51.58453,-3.41983
OL8 2QJ,Sale,53.52065,-2.10392
E13 9PE,Sale,51.53244,0.03929
E15 4PE,Sale,51.5407756,0.0041272
FK2 0AT,Sale,55.97073,-3.69554
CV1 2NA,Sale,52.4058599,-1.5027
E10 6HL,Sale,51.5746497,0.002574
SM5 2HH,Sale,51.37031785,-0.16578116666666667
AB21 0AA,Sale,57.26035445625,-2.15605224375
E13 9PE,Sale,51.53244,0.03929
CO4 5DH,Sale,51.90433,0.8912
NW8 8TA,Sale,51.52463,-0.1668
BS7 9YW,Sale,51.4911783,-2.5678932
SE17 3FG,Sale,51.48805,-0.09693
CA2 7LZ,Sale,54.89724,-2.97956
G77 5FZ,Sale,55.76659,-4.33035
B63 4DR,Sale,52.45279,-2.07171
E11 2LD,Sale,51.576488,0.036052
UB1 3HW,Sale,51.5077567,-0.34480975
E1 1RY,Sale,51.51341,-0.06507
NE63 9FP,Sale,55.18712,-1.5460799
BH18 9LJ,Sale,50.75716,-1.99995
NG2 7GX,Sale,52.9171098,-1.1408003
M20 4TU,Sale,53.4264285,-2.2267514
B34 6SP,Sale,52.49991444285714,-1.7801603714285712
RH12 4ES,Sale,51.07703,-0.30196
UB8 1PX,Sale,51.5574299,-0.47379
LE2 2DJ,Sale,52.61479,-1.0985
HU8 8NP,Sale,53.763942458928575,-0.3099609839285714
SL6 6LS,Sale,51.5276994,-0.7397641
DL3 9DX,Sale,54.52946,-1.59312
BN22 9DY,Sale,50.79981,0.28753
M28 2SX,Sale,53.50797,-2.35913
MK41 7GA,Sale,52.16787,-0.46251
WD25 7JN,Sale,51.69279,-0.39771
N13 4PR,Sale,51.62107,-0.11281
IP14 1JF,Sale,52.194273880000004,0.9933894
LS26 8XG,Sale,53.75412,-1.45623
OX17 1SU,Sale,52.1023799,-1.2636
BS20 6LU,Sale,51.4820305,-2.7795329
NE24 2QA,Sale,55.1181842,-1.5178132
HU7 3JQ,Sale,53.80118135,-0.3534645
NG18 4GD,Sale,53.13707,-1.1815
UB3 4LE,Sale,51.49394,-0.42103
LE4 0SR,Sale,52.6601664,-1.158127
E3 5RB,Sale,51.53247,-0.03807
DN16 1JF,Sale,53.57868,-0.63542
RM11 1BH,Sale,51.56933,0.19325
B15 1TR,Sale,52.4713044,-1.9194189
UB6 9RH,Sale,51.53004,-0.3652
BS37 6DG,Sale,51.5355394375,-2.3877175
SG12 8HH,Sale,51.78578,0.0114
RM6 6JH,Sale,51.57062,0.1355
BL3 3SS,Sale,53.55541,-2.4695
WA2 8DT,Sale,53.40604158461539,-2.5793996076923076
E10 6LD,Sale,51.56782,-0.00691
M32 9AJ,Sale,53.44336,-2.31165
BL9 8HN,Sale,53.55907,-2.28706
SM7 1HG,Sale,51.3245727,-0.2140321
LE67 4ER,Sale,52.71358,-1.3491
S61 2PL,Sale,53.4573562,-1.4360048
LU1 5FS,Sale,51.87307,-0.44138
SW18 4JY,Sale,51.45679,-0.1954
CM3 4HY,Sale,51.71422,0.59064
DY6 9TL,Sale,52.48672,-2.1734
N9 8PR,Sale,51.63002,-0.04476
PO21 5GG,Sale,50.80043,-0.70015
SR8 2PF,Sale,54.76223,-1.35242
NE3 3AZ,Sale,55.01199,-1.62429
UB4 8LF,Sale,51.5367288,-0.4273679
W1K 1LN,Sale,51.50691,-0.15083
E4 9DU,Sale,51.6156999,-0.012
TQ3 3BN,Sale,50.4336182,-3.5723364
TN38 0LP,Sale,50.85601,0.5496
B46 1TJ,Sale,52.51408,-1.73781
HU10 7FN,Sale,53.75939,-0.45221
UB10 9HA,Sale,51.54374,-0.43988
NR30 3RB,Sale,52.6006582,1.7313172
GU34 5LB,Sale,51.15217,-1.05643
SN12 6UJ,Sale,51.35487,-2.12374
SK2 5DF,Sale,53.40191,-2.12687
WF9 4PZ,Sale,53.61442,-1.35534
ME7 2DN,Sale,51.38221,0.56306
WF15 7LZ,Sale,53.69911,-1.70272
B29 6DP,Sale,52.44211773428571,-1.934779557142857
N10 1AF,Sale,51.604,-0.1564
RM3 0XR,Sale,51.60027,0.2391
ST17 0QF,Sale,52.78733,-2.0816
PE1 5EW,Sale,52.57977,-0.23069
HU3 1JU,Sale,53.74877,-0.35713
BT23 7DD,Sale,54.5954424,-5.6883227
OX4 1NG,Sale,51.74997,-1.22965
CV3 6BU,Sale,52.38103118,-1.5342692066666666
M6 5HE,Sale,53.48963,-2.2827799
SY15 6LQ,Sale,52.550827,-3.1880005
EX39 3ND,Sale,51.02015,-4.2222799
PE31 6ZD,Sale,52.8178855,0.6509337
DE11 9HX,Sale,52.7555154,-1.581337
SW16 6JZ,Sale,51.42208,-0.13303
HD2 2JP,Sale,53.67747,-1.77744
TF12 5JY,Sale,52.5904,-2.4658
SL7 3NW,Sale,51.59153,-0.7789199
TR9 6QT,Sale,50.39126,-4.9337799
WD25 9AH,Sale,51.6809299,-0.38497
BS31 3BP,Sale,51.4051199,-2.4606
L32 6QS,Sale,53.4724999,-2.87581
NR32 1NB,Sale,52.47845447142857,1.754241642857143
DA16 2DX,Sale,51.45962,0.10399
EN9 1HN,Sale,51.68369,-0.00061
BS5 8BH,Sale,51.45296,-2.53376
M6 7GD,Sale,53.4958699,-2.3087
RM6 5NB,Sale,51.58692,0.13315
M45 7WQ,Sale,53.55527,-2.30919
WR1 1AF,Sale,52.20552,-2.22157
IP5 1HX,Sale,52.06200773333333,1.2211092666666665
S13 8FN,Sale,53.36473,-1.40459
CH2 3JL,Sale,53.20442925,-2.8588835236842107
NG24 3RE,Sale,53.0526399,-0.77363
PL1 5DQ,Sale,50.37542,-4.15154
SA5 7AU,Sale,51.64621,-3.96286
IP6 8BB,Sale,52.15176593548387,1.0521772322580645
DY10 1SN,Sale,52.3870213,-2.2381484
G3 6NR,Sale,55.8677,-4.26033
BT34 1DN,Sale,54.1781645,-6.3349697
W5 1RS,Sale,51.52442,-0.31372
LA13 9LD,Sale,54.12971,-3.20273
SA10 6RE,Sale,51.66017,-3.85509
N17 0HF,Sale,51.60723,-0.06709
SW19 4JE,Sale,51.41419429,-0.21771196
HP2 7AN,Sale,51.760624,-0.4456727
N19 4NY,Sale,51.56669,-0.12506
KT2 6BX,Sale,51.4141439,-0.2879226
KT2 5JZ,Sale,51.42142,-0.28945
M38 9SE,Sale,53.53761,-2.42324
DN14 7YX,Sale,53.74791,-0.87525
CB23 7FB,Sale,52.186937968181816,0.0107186
BB1 7LZ,Sale,53.75702,-2.47921
E15 2NH,Sale,51.5326191,-0.01115625
HA4 6DB,Sale,51.56968,-0.42187
BN2 1FP,Sale,50.81653,-0.11582
SO16 3LS,Sale,50.94936,-1.40355
WA7 5YD,Sale,53.3294149,-2.7096839
LE3 1GH,Sale,52.61722,-1.16485
RG10 8LB,Sale,51.50396,-0.85221
WA3 4HF,Sale,53.45646,-2.52996
BD6 3PL,Sale,53.76909,-1.80908
NE63 9TY,Sale,55.17794,-1.53852
DE13 8DR,Sale,52.763717,-1.7171852666666667
AB42 3FU,Sale,57.49519,-1.82092
N9 9NB,Sale,51.6221699,-0.07338
YO24 3HW,Sale,53.94737,-1.14048
L15 2HW,Sale,53.39608,-2.93671
B9 5AR,Sale,52.4760229875,-1.857021325
EC2Y 8NB,Sale,51.52058,-0.09282
E1 5BL,Sale,51.52238,-0.06355
E7 0PB,Sale,51.5493804,0.0277212
YO8 9BG,Sale,53.7729922,-1.0746895
TW13 4LX,Sale,51.4403099,-0.42243
TA19 0BB,Sale,50.92898284848485,-2.908668118181818
N15 3BS,Sale,51.5849,-0.09036
CV2 5FX,Sale,52.41024,-1.45805
EN5 2QT,Sale,51.64408,-0.21758
HU9 4BJ,Sale,53.775423877777776,-0.2593215
NG18 2BA,Sale,53.1532431,-1.193664
BD17 6DS,Sale,53.8476,-1.75733
WN8 6PS,Sale,53.56279,-2.78161
SR3 1QS,Sale,54.88509,-1.41748
SE1 1JJ,Sale,51.4997237,-0.0962796
B12 8AN,Sale,52.45222932857143,-1.872972
SW3 2NT,Sale,51.4929,-0.16488
OL12 6NY,Sale,53.63344,-2.16699
SE1 1JJ,Sale,51.4997237,-0.0962796
N7 0DZ,Sale,51.55768,-0.13108
W3 7QZ,Sale,51.5065,-0.24847
BD8 7NN,Sale,53.80595,-1.76858
SW4 0AA,Sale,51.46179,-0.14833
WV3 9AY,Sale,52.58023,-2.17888
CV6 3FD,Sale,52.42685,-1.5175
E8 1PQ,Sale,51.54862,-0.0655599
NE30 4EZ,Sale,55.01901,-1.42451
NP19 0EP,Sale,51.58702263333333,-2.978074466666667
CV6 7PN,Sale,52.43798,-1.48815
SA10 7LG,Sale,51.66931,-3.83143
PR2 9YE,Sale,53.79051,-2.71771
TS3 7SL,Sale,54.5555,-1.20266
BH7 7DW,Sale,50.74792045,-1.82092725
RH2 0AY,Sale,51.24215,-0.20352
DH7 8JQ,Sale,54.75635445882352,-1.6073391941176471
BN8 6PD,Sale,50.92798,0.13429
NP10 8HL,Sale,51.56350969285714,-3.013630871428571
EH4 4BU,Sale,55.96937,-3.2444099
WS5 4NB,Sale,52.56256,-1.97476
WA16 8LQ,Sale,53.30889,-2.35335
RM20 4AW,Sale,51.4751,0.29518
NW10 9HP,Sale,51.5479702,-0.2534031
N11 1EY,Sale,51.6293,-0.14924
WC1E 7AG,Sale,51.52042,-0.13199
N22 8JD,Sale,51.6076453,-0.11103356666666668
SW16 2LU,Sale,51.43579,-0.11732
B61 0SD,Sale,52.36685993636364,-2.050658009090909
WR11 2LN,Sale,52.07461962608696,-1.952244
KT12 3NX,Sale,51.38374,-0.40321
M16 7NS,Sale,53.45594,-2.2502399
RH6 9DU,Sale,51.16602,-0.14983
SE1 5HL,Sale,51.48857,-0.0668
WS9 0BB,Sale,52.59649,-1.93044
DY5 1DD,Sale,52.4744548,-2.1033216
NR4 6HD,Sale,52.606600871428576,1.2576652285714285
GL3 4NT,Sale,51.84502,-2.15908
OL3 5AL,Sale,53.55603,-2.01466
TR15 3QL,Sale,50.231,-5.26506
E16 1AN,Sale,51.512837,0.013587
CR2 6DB,Sale,51.35212,-0.10603
E11 3QG,Sale,51.5604473,0.010383
GU4 7EA,Sale,51.251315,-0.530011525
GU6 7BX,Sale,51.14833,-0.47943
SO32 2GD,Sale,50.93538,-1.27957
SL6 3AN,Sale,51.50698,-0.75276
PR1 9BE,Sale,53.7369407125,-2.7155894125
B61 7NB,Sale,52.32443,-2.07701
BS5 0SQ,Sale,51.4602406,-2.5733963666666666
SE16 2AW,Sale,51.48764,-0.04816
W13 8DH,Sale,51.5275,-0.32009
PO15 7EW,Sale,50.87920599285714,-1.2624700928571428
S3 9JF,Sale,53.39562,-1.46514
NG7 4GB,Sale,52.9594991,-1.1635034583333335
DH8 7FD,Sale,54.8485,-1.81883
GU22 7RN,Sale,51.31647,-0.56037
SO15 7QT,Sale,50.92884,-1.42546
KT12 2BS,Sale,51.38964,-0.41184
LE12 7WP,Sale,52.74308,-1.10147
UB5 6BL,Sale,51.5322699,-0.3834
CH63 2NZ,Sale,53.34771627222222,-3.0236792555555554
GL1 2PZ,Sale,51.8733099,-2.24466
WF13 3AY,Sale,53.67863,-1.67127
EN5 2JZ,Sale,51.64991,-0.20363
SO22 4DN,Sale,51.0560199,-1.33895
SN16 0DW,Sale,51.58818,-2.10764
S12 2NE,Sale,53.3475975,-1.428430756
E7 8DT,Sale,51.5441263,0.0345178
OX29 8NZ,Sale,51.84308,-1.4037599
NP20 3HR,Sale,51.57323241190476,-3.014020414285714
M3 3EL,Sale,53.479131,-2.2531705
NW10 5NH,Sale,51.5325587,-0.2344726
ME8 9SJ,Sale,51.33953,0.59408
G40 4BW,Sale,55.84359,-4.22557
SL2 1PB,Sale,51.52999,-0.60824
GL2 9LR,Sale,51.91621476666667,-2.2079654
CF14 1EA,Sale,51.50938,-3.2081
BL3 1ST,Sale,53.56975282,-2.394304344
EH11 1HF,Sale,55.93824505,-3.22144825
RM16 4RT,Sale,51.48906,0.37354
CR2 0LJ,Sale,51.3437,-0.08373
G12 0SD,Sale,55.88367,-4.30153
CM21 9DF,Sale,51.81949,0.15185
IP33 1TE,Sale,52.24957,0.70974
LN4 4EE,Sale,53.07918,-0.28417
RH1 4HQ,Sale,51.23969,-0.12697
BD5 8BL,Sale,53.7764132,-1.7521151
CA14 4HQ,Sale,54.63238,-3.53815
M30 0QQ,Sale,53.48362,-2.3485299
PE3 9ES,Sale,52.5806637,-0.2658612
LU1 1TT,Sale,51.88473,-0.44278
AB38 7BE,Sale,57.5291,-3.20321
N4 3NY,Sale,51.56206,-0.10909
PO2 8LJ,Sale,50.81752,-1.08356
TS10 2UB,Sale,54.59315,-1.05373
WS13 8GD,Sale,52.69445,-1.79571
SE27 0EG,Sale,51.42404,-0.10313
HA0 2FN,Sale,51.55394,-0.31841
M8 5QE,Sale,53.51318,-2.2286
E1 5GF,Sale,51.52325,-0.05738
WF13 4BJ,Sale,53.70616,-1.65843
E3 5JD,Sale,51.53114,-0.03161
E7 0AS,Sale,51.55366675333334,0.01708816
E12 5AY,Sale,51.551121894736845,0.04239161052631579
CW10 9NY,Sale,53.19479,-2.44126
PL4 6EP,Sale,50.38024,-4.13759
BD4 6LW,Sale,53.76452,-1.72453
S42 6NB,Sale,53.2031,-1.4190799
HP2 7NN,Sale,51.7786954,-0.4411472
B28 0JQ,Sale,52.424254719230774,-1.8419244596153848
LU2 7JT,Sale,51.8941,-0.4134399
GL4 0QX,Sale,51.83198,-2.25884
M8 9JS,Sale,53.51205,-2.24196
LS25 1DS,Sale,53.792887225,-1.3885745625
SE5 7JN,Sale,51.47998,-0.09067
NE31 1HY,Sale,54.97807,-1.50426
S4 7EN,Sale,53.39698,-1.45559
BD7 1QT,Sale,53.78778,-1.76666
PO1 4HR,Sale,50.8024232,-1.0821913
CB8 0BL,Sale,52.2555369,0.3986582
B10 9AY,Sale,52.47451243333333,-1.8404055333333331
W11 4JH,Sale,51.5131,-0.21222
NG13 9PX,Sale,52.91812635,-0.88418065
CV6 3AR,Sale,52.42571,-1.52152
S11 8YQ,Sale,53.36589,-1.49422
AB16 5BL,Sale,57.15871513076923,-2.137238869230769
EH12 8UJ,Sale,55.95108,-3.31038
NE12 8HR,Sale,55.01442,-1.57606
SA19 7HU,Sale,51.89807,-3.98768
E6 3AP,Sale,51.53079,0.04828
AL10 9GS,Sale,51.775629941463414,-0.23753025853658538
SW2 5UY,Sale,51.461,-0.1251
S43 2EA,Sale,53.271,-1.4073199
PL1 5LA,Sale,50.37244,-4.15348
WA7 5SB,Sale,53.3402283,-2.7193256
CB4 2QZ,Sale,52.227948930555556,0.13570480277777777
SS15 6HT,Sale,51.58121,0.41737
CW1 6DX,Sale,53.09149,-2.4289
BS35 4PQ,Sale,51.56139176666667,-2.6657104166666667
OX14 3UT,Sale,51.67474,-1.26854
LU2 7TR,Sale,51.897,-0.40659
W10 4EA,Sale,51.53146,-0.21225
HA5 3NJ,Sale,51.59669,-0.39119
ST3 5TN,Sale,52.9877899,-2.11493
BS16 5LG,Sale,51.4853741,-2.5008648
BA1 0SA,Sale,51.38205,-2.35879
HX3 9BB,Sale,53.7079,-1.84998
RM8 1LH,Sale,51.5626,0.14882
LS15 0EB,Sale,53.79641,-1.47811
TQ7 4RN,Sale,50.3240054,-3.7986308
GL4 3AL,Sale,51.85897,-2.21178
CM1 4WT,Sale,51.75038,0.45793
SN3 4UA,Sale,51.588570366666666,-1.755756366666667
TW11 9PR,Sale,51.41996,-0.3143599
RM12 5ET,Sale,51.54504,0.2001
E11 3AW,Sale,51.570272425,0.0144389125
CB23 6FJ,Sale,52.216851229411766,-0.05247052941176471
B37 7JX,Sale,52.4764048,-1.732102
OL2 7QE,Sale,53.58612,-2.09816
RG24 9SG,Sale,51.2795,-1.12261
GL1 1GA,Sale,51.86257,-2.24623
MK13 7LW,Sale,52.05137,-0.77856
KA26 9HF,Sale,55.246975,-4.8525144
M41 5AN,Sale,53.4481314,-2.35744155
N12 9PJ,Sale,51.61743,-0.16737
NG1 1LB,Sale,52.95292,-1.14133
DH4 6NZ,Sale,54.85425,-1.48687
B76 1AG,Sale,52.55593903333333,-1.8104753666666669
HR8 1HD,Sale,52.09024,-2.47229
EN3 4LU,Sale,51.6417959,-0.040578333333333334
CT1 2SW,Sale,51.27593,1.07237
AL7 3BN,Sale,51.7946652,-0.2059529
B8 3AH,Sale,52.48462005,-1.8418438
TS11 7AQ,Sale,54.5951,-1.01289
SS9 5EG,Sale,51.5738293,0.6361078
LS7 4NE,Sale,53.82864,-1.53526
CM1 2RE,Sale,51.73692,0.45932
PO7 5PB,Sale,50.86513,-1.03324
B14 5YB,Sale,52.40821436,-1.90614504
NP19 4BP,Sale,51.5759061,-2.9695668
L3 6AG,Sale,53.41039,-2.99054
B64 5EU,Sale,52.47517,-2.07872
EN2 8BN,Sale,51.66162,-0.09394
HX3 8FX,Sale,53.72181,-1.81055
PL2 3RS,Sale,50.40085,-4.14938
SL1 3HY,Sale,51.5149816,-0.599393
WF12 7SN,Sale,53.70417,-1.5986499
GU51 4SR,Sale,51.28234,-0.84577
LE2 3RS,Sale,52.60366,-1.10272
BN1 5AE,Sale,50.84048,-0.15677
CH5 1HX,Sale,53.2089153,-3.0475512
SO50 7AX,Sale,50.9652655,-1.3007366
CA1 3HR,Sale,54.87255,-2.89452
DN7 5JN,Sale,53.6109033,-1.0101274
MK44 3RR,Sale,52.13003,-0.33697
SW3 5EP,Sale,51.48465,-0.17508
DA1 5DJ,Sale,51.45139,0.23572
DD3 6NA,Sale,56.46742,-2.97507
RH11 9PQ,Sale,51.0927099,-0.2006
B47 5LP,Sale,52.39205,-1.87702
HX5 9AY,Sale,53.6824299,-1.82688
UB3 2EU,Sale,51.5119,-0.41535
TQ12 4EF,Sale,50.5286994,-3.58279
DE21 2BA,Sale,52.9454593,-1.4473193
FK10 2SF,Sale,56.13487,-3.84338
RG12 1GQ,Sale,51.41666,-0.74711
ME10 4PB,Sale,51.340099671428575,0.7371068142857142
TQ13 0PJ,Sale,50.6000515,-3.6034655
HD2 2TD,Sale,53.6593,-1.79037
RM15 6HT,Sale,51.51059,0.29192
NG8 4PW,Sale,52.966,-1.23022
CV6 5GE,Sale,52.42489,-1.4900199
B91 2EL,Sale,52.43413483333333,-1.78548635
LL12 0RP,Sale,53.0906,-3.00226
EC1R 1XP,Sale,51.52968,-0.10931
DY4 7SX,Sale,52.51599,-2.05253
WD3 4AX,Sale,51.66013833,-0.48383379000000004
NN3 7LB,Sale,52.27868,-0.86376
SE5 0BP,Sale,51.47913,-0.0950199
ST2 0RW,Sale,53.00823,-2.12293
B23 5DZ,Sale,52.5341304,-1.8329896
GU19 5BL,Sale,51.35581,-0.69675
PR8 5QB,Sale,53.62476,-2.98314
DE1 2HJ,Sale,52.914854033333334,-1.4804374333333334
B26 3AE,Sale,52.45975872272727,-1.7811156681818183
NG3 7BD,Sale,52.959253625,-1.112712675
B44 8LH,Sale,52.545901292,-1.887079444
M19 1JF,Sale,53.42901,-2.19414
CR0 1DB,Sale,51.36925915,-0.10083935
AB39 2DB,Sale,56.96611,-2.21024
DE4 5FW,Sale,53.149534675,-1.510020275
L15 4HZ,Sale,53.40043,-2.92387
HD8 9UX,Sale,53.590997174418604,-1.643566511627907
G51 1NS,Sale,55.85138,-4.29223
UB1 2RW,Sale,51.51843,-0.3750299
DE7 5AP,Sale,52.96183261739131,-1.30169275
GU21 3QJ,Sale,51.3182607,-0.5978081
M7 2JL,Sale,53.49728,-2.26703
RM12 5QA,Sale,51.542206275,0.20630328333333334
ME1 2UY,Sale,51.36231,0.50466
SE5 9PU,Sale,51.46963851818182,-0.09683656363636363
EH10 4NJ,Sale,55.93622,-3.21094
GL56 9SA,Sale,52.0428835,-1.6781998
TR8 4LP,Sale,50.41523,-4.96461
ST6 7BS,Sale,53.05127,-2.184
MK11 4BZ,Sale,52.04481,-0.83834
NN6 0SH,Sale,52.29034,-0.83377
RG31 7DG,Sale,51.4419483,-1.0404232
NW6 2NA,Sale,51.54436,-0.19197
B20 3EU,Sale,52.51322153333333,-1.9007163888888887
